102000 0.0
2 401918 test41212
2 877407 test41213
2 54591 test41214
2 801775 test41215
2 97516 test41216
2 596455 test41217
2 981969 test41218
2 564267 test41219
2 909451 test41220
2 835514 test41221
2 413818 test41222
2 749426 test41223
2 366962 test41224
2 304120 test41225
2 951656 test41226
2 359804 test41227
2 970371 test41228
2 894133 test41229
2 529424 test41230
2 951414 test41231
2 678853 test41232
2 839048 test41233
2 906643 test41234
2 62119 test41235
2 241185 test41236
2 273538 test41237
2 646796 test41238
2 505076 test41239
2 673718 test41240
2 203900 test41241
2 351032 test41242
2 653566 test41243
2 896217 test41244
2 572234 test41245
2 380099 test41246
2 650217 test41247
2 416108 test41248
2 948428 test41249
1 
2 42539 test41250
2 585208 test41251
2 357657 test41252
2 131170 test41253
2 889235 test41254
2 294164 test41255
2 335084 test41256
2 243903 test41257
2 246246 test41258
2 133548 test41259
2 495563 test41260
2 551383 test41261
2 661478 test41262
2 974198 test41263
2 468946 test41264
2 673522 test41265
2 838352 test41266
2 212371 test41267
2 565519 test41268
2 396962 test41269
2 823150 test41270
2 551120 test41271
2 212759 test41272
2 225553 test41273
2 450489 test41274
2 864520 test41275
2 119683 test41276
2 266996 test41277
2 153704 test41278
2 528360 test41279
2 779275 test41280
2 745884 test41281
2 695641 test41282
2 641355 test41283
2 224444 test41284
2 592875 test41285
2 554075 test41286
2 708867 test41287
2 278041 test41288
2 546339 test41289
2 167894 test41290
2 974905 test41291
2 734348 test41292
2 978010 test41293
2 805528 test41294
2 906284 test41295
2 294279 test41296
2 100554 test41297
2 203580 test41298
2 237397 test41299
1 
2 936700 test41300
2 901957 test41301
2 799801 test41302
2 407403 test41303
2 977845 test41304
2 939909 test41305
2 618372 test41306
2 647170 test41307
2 778768 test41308
2 198113 test41309
2 649379 test41310
2 3343 test41311
2 306715 test41312
2 700700 test41313
2 564432 test41314
2 474502 test41315
2 739144 test41316
2 119256 test41317
2 602629 test41318
2 183396 test41319
2 759629 test41320
2 25000 test41321
2 512938 test41322
2 235465 test41323
2 253211 test41324
2 944003 test41325
2 536985 test41326
2 656061 test41327
2 48248 test41328
2 302996 test41329
2 748746 test41330
2 710931 test41331
2 809531 test41332
2 242285 test41333
2 542176 test41334
2 901611 test41335
2 872100 test41336
2 82780 test41337
2 866895 test41338
2 214481 test41339
2 182293 test41340
2 274454 test41341
2 373096 test41342
2 951042 test41343
2 26225 test41344
2 796752 test41345
2 266946 test41346
2 190543 test41347
2 691280 test41348
2 257453 test41349
1 
2 107335 test41350
2 164891 test41351
2 887324 test41352
2 65682 test41353
2 90904 test41354
2 992318 test41355
2 275659 test41356
2 53589 test41357
2 807134 test41358
2 934156 test41359
2 824889 test41360
2 744659 test41361
2 838126 test41362
2 182256 test41363
2 577825 test41364
2 360480 test41365
2 44376 test41366
2 894641 test41367
2 868343 test41368
2 31833 test41369
2 105485 test41370
2 582231 test41371
2 896869 test41372
2 121238 test41373
2 409706 test41374
2 648614 test41375
2 308897 test41376
2 114428 test41377
2 780773 test41378
2 14985 test41379
2 147816 test41380
2 359983 test41381
2 565267 test41382
2 740235 test41383
2 467865 test41384
2 619172 test41385
2 382803 test41386
2 875134 test41387
2 34864 test41388
2 480212 test41389
2 591579 test41390
2 614718 test41391
2 208349 test41392
2 440204 test41393
2 886429 test41394
2 472847 test41395
2 783168 test41396
2 531490 test41397
2 811477 test41398
2 669347 test41399
1 
2 493124 test41400
2 142338 test41401
2 795570 test41402
2 765945 test41403
2 326869 test41404
2 523302 test41405
2 706846 test41406
2 552543 test41407
2 92031 test41408
2 144868 test41409
2 120812 test41410
2 17112 test41411
2 10597 test41412
2 321697 test41413
2 493533 test41414
2 721240 test41415
2 513370 test41416
2 151907 test41417
2 206159 test41418
2 715564 test41419
2 209183 test41420
2 586244 test41421
2 954179 test41422
2 882038 test41423
2 24762 test41424
2 683779 test41425
2 459017 test41426
2 361622 test41427
2 296431 test41428
2 715829 test41429
2 196234 test41430
2 147621 test41431
2 950430 test41432
2 748185 test41433
2 901234 test41434
2 965403 test41435
2 829944 test41436
2 140360 test41437
2 808760 test41438
2 700240 test41439
2 500767 test41440
2 753995 test41441
2 104651 test41442
2 773535 test41443
2 868378 test41444
2 278919 test41445
2 848090 test41446
2 239783 test41447
2 225329 test41448
2 714579 test41449
1 
2 743040 test41450
2 87851 test41451
2 345899 test41452
2 169258 test41453
2 144395 test41454
2 838937 test41455
2 494562 test41456
2 749308 test41457
2 977832 test41458
2 916968 test41459
2 566656 test41460
2 203679 test41461
2 462828 test41462
2 299034 test41463
2 306776 test41464
2 184483 test41465
2 139201 test41466
2 700577 test41467
2 77219 test41468
2 752450 test41469
2 912683 test41470
2 829854 test41471
2 577557 test41472
2 152630 test41473
2 594550 test41474
2 255108 test41475
2 819867 test41476
2 888677 test41477
2 713470 test41478
2 562011 test41479
2 976308 test41480
2 419576 test41481
2 156570 test41482
2 639073 test41483
2 916905 test41484
2 142089 test41485
2 339046 test41486
2 122507 test41487
2 232746 test41488
2 565882 test41489
2 62252 test41490
2 668329 test41491
2 711879 test41492
2 415651 test41493
2 57839 test41494
2 828775 test41495
2 315975 test41496
2 220707 test41497
2 590099 test41498
2 902447 test41499
1 
2 530793 test41500
2 711960 test41501
2 505964 test41502
2 607276 test41503
2 894005 test41504
2 647209 test41505
2 761633 test41506
2 300394 test41507
2 140413 test41508
2 282688 test41509
2 430397 test41510
2 863449 test41511
2 187765 test41512
2 69077 test41513
2 955986 test41514
2 212465 test41515
2 329900 test41516
2 708646 test41517
2 704906 test41518
2 596079 test41519
2 198630 test41520
2 913859 test41521
2 508363 test41522
2 6333 test41523
2 775448 test41524
2 896389 test41525
2 510150 test41526
2 991727 test41527
2 690816 test41528
2 835551 test41529
2 92701 test41530
2 955242 test41531
2 165918 test41532
2 409484 test41533
2 194926 test41534
2 87711 test41535
2 335954 test41536
2 167656 test41537
2 826689 test41538
2 312501 test41539
2 207123 test41540
2 372507 test41541
2 543370 test41542
2 321285 test41543
2 238281 test41544
2 224688 test41545
2 531930 test41546
2 858495 test41547
2 153289 test41548
2 522563 test41549
1 
2 850985 test41550
2 630313 test41551
2 526250 test41552
2 883481 test41553
2 452216 test41554
2 455176 test41555
2 307912 test41556
2 530250 test41557
2 767014 test41558
2 783959 test41559
2 145237 test41560
2 951385 test41561
2 32145 test41562
2 144500 test41563
2 826839 test41564
2 495332 test41565
2 630823 test41566
2 833498 test41567
2 803650 test41568
2 255734 test41569
2 404936 test41570
2 960713 test41571
2 947506 test41572
2 960250 test41573
2 55321 test41574
2 36738 test41575
2 784260 test41576
2 911371 test41577
2 374888 test41578
2 122670 test41579
2 198482 test41580
2 923366 test41581
2 372727 test41582
2 329695 test41583
2 657098 test41584
2 115841 test41585
2 524327 test41586
2 428270 test41587
2 81707 test41588
2 335349 test41589
2 28227 test41590
2 711298 test41591
2 818011 test41592
2 510422 test41593
2 780325 test41594
2 187378 test41595
2 761895 test41596
2 565795 test41597
2 725641 test41598
2 168386 test41599
1 
2 19735 test41600
2 863257 test41601
2 647532 test41602
2 687242 test41603
2 62893 test41604
2 716834 test41605
2 600352 test41606
2 372725 test41607
2 12923 test41608
2 664811 test41609
2 496559 test41610
2 672036 test41611
2 266846 test41612
2 90067 test41613
2 367657 test41614
2 897202 test41615
2 131482 test41616
2 691902 test41617
2 318989 test41618
2 666835 test41619
2 164115 test41620
2 512394 test41621
2 951056 test41622
2 968021 test41623
2 15974 test41624
2 575897 test41625
2 177420 test41626
2 488905 test41627
2 857698 test41628
2 186829 test41629
2 350536 test41630
2 571707 test41631
2 219622 test41632
2 349139 test41633
2 183264 test41634
2 669724 test41635
2 95512 test41636
2 285909 test41637
2 439889 test41638
2 637953 test41639
2 438591 test41640
2 311187 test41641
2 632483 test41642
2 296516 test41643
2 950270 test41644
2 723212 test41645
2 141043 test41646
2 493448 test41647
2 904238 test41648
2 771158 test41649
1 
2 273052 test41650
2 998235 test41651
2 123031 test41652
2 268109 test41653
2 516802 test41654
2 159924 test41655
2 273354 test41656
2 676840 test41657
2 632891 test41658
2 611291 test41659
2 52573 test41660
2 284391 test41661
2 454937 test41662
2 921576 test41663
2 596868 test41664
2 64297 test41665
2 275224 test41666
2 654243 test41667
2 950216 test41668
2 967898 test41669
2 278817 test41670
2 571850 test41671
2 114919 test41672
2 672137 test41673
2 385977 test41674
2 634482 test41675
2 998281 test41676
2 677079 test41677
2 170441 test41678
2 684933 test41679
2 384474 test41680
2 943755 test41681
2 957642 test41682
2 195498 test41683
2 74632 test41684
2 115459 test41685
2 202700 test41686
2 437506 test41687
2 247003 test41688
2 661509 test41689
2 653156 test41690
2 985549 test41691
2 867307 test41692
2 872180 test41693
2 537456 test41694
2 649069 test41695
2 467395 test41696
2 69982 test41697
2 679560 test41698
2 564227 test41699
1 
2 678097 test41700
2 497010 test41701
2 454083 test41702
2 208630 test41703
2 226886 test41704
2 322255 test41705
2 898595 test41706
2 338578 test41707
2 91600 test41708
2 734775 test41709
2 38238 test41710
2 837708 test41711
2 679537 test41712
2 750498 test41713
2 164874 test41714
2 450916 test41715
2 347516 test41716
2 562927 test41717
2 684644 test41718
2 140835 test41719
2 509484 test41720
2 474293 test41721
2 184956 test41722
2 672644 test41723
2 245985 test41724
2 793208 test41725
2 21121 test41726
2 774127 test41727
2 770488 test41728
2 345848 test41729
2 399077 test41730
2 757856 test41731
2 714757 test41732
2 751203 test41733
2 525036 test41734
2 189350 test41735
2 327664 test41736
2 788138 test41737
2 461911 test41738
2 482120 test41739
2 927529 test41740
2 169968 test41741
2 845095 test41742
2 198274 test41743
2 850441 test41744
2 530783 test41745
2 989264 test41746
2 140141 test41747
2 54151 test41748
2 862357 test41749
1 
2 41468 test41750
2 18044 test41751
2 47251 test41752
2 728700 test41753
2 221880 test41754
2 79522 test41755
2 899666 test41756
2 118904 test41757
2 660287 test41758
2 466898 test41759
2 804983 test41760
2 680505 test41761
2 589857 test41762
2 897822 test41763
2 413178 test41764
2 136880 test41765
2 589072 test41766
2 322305 test41767
2 340792 test41768
2 996189 test41769
2 426887 test41770
2 791288 test41771
2 580967 test41772
2 516935 test41773
2 754904 test41774
2 403530 test41775
2 920564 test41776
2 856645 test41777
2 187792 test41778
2 782121 test41779
2 729723 test41780
2 982330 test41781
2 941000 test41782
2 242929 test41783
2 722082 test41784
2 301918 test41785
2 775627 test41786
2 593869 test41787
2 960147 test41788
2 111094 test41789
2 237407 test41790
2 909049 test41791
2 720468 test41792
2 568166 test41793
2 231922 test41794
2 371489 test41795
2 514884 test41796
2 4637 test41797
2 97122 test41798
2 976936 test41799
1 
2 592756 test41800
2 998446 test41801
2 283497 test41802
2 863174 test41803
2 628191 test41804
2 127231 test41805
2 987940 test41806
2 96201 test41807
2 993928 test41808
2 294746 test41809
2 952894 test41810
2 453052 test41811
2 780207 test41812
2 319969 test41813
2 196861 test41814
2 38885 test41815
2 986671 test41816
2 758174 test41817
2 692201 test41818
2 657383 test41819
2 783735 test41820
2 972344 test41821
2 677012 test41822
2 196872 test41823
2 858147 test41824
2 336834 test41825
2 51019 test41826
2 519629 test41827
2 882998 test41828
2 157998 test41829
2 845400 test41830
2 987714 test41831
2 421558 test41832
2 430815 test41833
2 5232 test41834
2 882582 test41835
2 226148 test41836
2 451036 test41837
2 945536 test41838
2 67426 test41839
2 995927 test41840
2 787168 test41841
2 643983 test41842
2 716298 test41843
2 775796 test41844
2 958414 test41845
2 954191 test41846
2 847228 test41847
2 498060 test41848
2 695553 test41849
1 
2 636614 test41850
2 855894 test41851
2 385234 test41852
2 479298 test41853
2 678484 test41854
2 28004 test41855
2 232247 test41856
2 217171 test41857
2 269856 test41858
2 350151 test41859
2 239012 test41860
2 262376 test41861
2 48739 test41862
2 293425 test41863
2 521363 test41864
2 282037 test41865
2 883984 test41866
2 69964 test41867
2 241931 test41868
2 621474 test41869
2 815647 test41870
2 439418 test41871
2 621750 test41872
2 360156 test41873
2 219317 test41874
2 6327 test41875
2 742880 test41876
2 277189 test41877
2 697074 test41878
2 774811 test41879
2 952526 test41880
2 503371 test41881
2 635094 test41882
2 382588 test41883
2 636409 test41884
2 920726 test41885
2 151568 test41886
2 462641 test41887
2 442854 test41888
2 577499 test41889
2 996005 test41890
2 27697 test41891
2 612387 test41892
2 125006 test41893
2 975738 test41894
2 439257 test41895
2 928544 test41896
2 460468 test41897
2 826046 test41898
2 111756 test41899
1 
2 984935 test41900
2 181846 test41901
2 146422 test41902
2 375285 test41903
2 390905 test41904
2 418962 test41905
2 306278 test41906
2 208488 test41907
2 497607 test41908
2 624587 test41909
2 401241 test41910
2 200486 test41911
2 432778 test41912
2 559360 test41913
2 204046 test41914
2 518079 test41915
2 996543 test41916
2 147514 test41917
2 72575 test41918
2 919314 test41919
2 180226 test41920
2 230303 test41921
2 537358 test41922
2 815536 test41923
2 793862 test41924
2 646180 test41925
2 214543 test41926
2 945119 test41927
2 358255 test41928
2 671584 test41929
2 654828 test41930
2 92922 test41931
2 956492 test41932
2 148539 test41933
2 162297 test41934
2 410678 test41935
2 294964 test41936
2 403333 test41937
2 324821 test41938
2 947519 test41939
2 428924 test41940
2 244835 test41941
2 959417 test41942
2 340736 test41943
2 394834 test41944
2 739300 test41945
2 487456 test41946
2 999938 test41947
2 621945 test41948
2 116657 test41949
1 
2 888595 test41950
2 310572 test41951
2 742305 test41952
2 872163 test41953
2 739792 test41954
2 407784 test41955
2 534306 test41956
2 223215 test41957
2 565846 test41958
2 634854 test41959
2 600661 test41960
2 413436 test41961
2 678480 test41962
2 738938 test41963
2 104079 test41964
2 798614 test41965
2 851867 test41966
2 730849 test41967
2 747643 test41968
2 996410 test41969
2 380150 test41970
2 268129 test41971
2 225107 test41972
2 332689 test41973
2 268293 test41974
2 163470 test41975
2 134523 test41976
2 915514 test41977
2 46466 test41978
2 409064 test41979
2 942138 test41980
2 678016 test41981
2 564417 test41982
2 864162 test41983
2 496533 test41984
2 562475 test41985
2 768734 test41986
2 164862 test41987
2 747274 test41988
2 858418 test41989
2 984773 test41990
2 119123 test41991
2 751334 test41992
2 28110 test41993
2 395037 test41994
2 931057 test41995
2 805571 test41996
2 727657 test41997
2 830994 test41998
2 36827 test41999
1 
2 964578 test42000
2 210613 test42001
2 143165 test42002
2 958899 test42003
2 795040 test42004
2 375514 test42005
2 653555 test42006
2 6259 test42007
2 475416 test42008
2 800519 test42009
2 108327 test42010
2 929175 test42011
2 98646 test42012
2 502250 test42013
2 373692 test42014
2 84121 test42015
2 452979 test42016
2 819258 test42017
2 592811 test42018
2 92116 test42019
2 875346 test42020
2 105329 test42021
2 633614 test42022
2 853642 test42023
2 50357 test42024
2 158552 test42025
2 11527 test42026
2 112769 test42027
2 129149 test42028
2 17850 test42029
2 592143 test42030
2 487816 test42031
2 743548 test42032
2 608698 test42033
2 434719 test42034
2 202839 test42035
2 322297 test42036
2 8321 test42037
2 374772 test42038
2 444628 test42039
2 969087 test42040
2 295887 test42041
2 983875 test42042
2 155826 test42043
2 464930 test42044
2 957171 test42045
2 300089 test42046
2 430068 test42047
2 330831 test42048
2 786453 test42049
1 
2 747885 test42050
2 499664 test42051
2 358287 test42052
2 431537 test42053
2 16165 test42054
2 834734 test42055
2 6552 test42056
2 941278 test42057
2 486146 test42058
2 485903 test42059
2 921360 test42060
2 454284 test42061
2 332745 test42062
2 650955 test42063
2 641695 test42064
2 689229 test42065
2 477518 test42066
2 969394 test42067
2 710191 test42068
2 287114 test42069
2 17407 test42070
2 315732 test42071
2 636931 test42072
2 88150 test42073
2 9802 test42074
2 762205 test42075
2 767281 test42076
2 870559 test42077
2 600940 test42078
2 652760 test42079
2 121725 test42080
2 18304 test42081
2 705047 test42082
2 209172 test42083
2 297684 test42084
2 674484 test42085
2 870080 test42086
2 935652 test42087
2 130402 test42088
2 506342 test42089
2 417090 test42090
2 483455 test42091
2 752592 test42092
2 589860 test42093
2 849650 test42094
2 978248 test42095
2 971421 test42096
2 152497 test42097
2 622912 test42098
2 667689 test42099
1 
2 159640 test42100
2 860729 test42101
2 899270 test42102
2 639256 test42103
2 871479 test42104
2 298975 test42105
2 110384 test42106
2 181756 test42107
2 613912 test42108
2 659635 test42109
2 529929 test42110
2 233384 test42111
2 244561 test42112
2 851583 test42113
2 747934 test42114
2 958213 test42115
2 543541 test42116
2 528320 test42117
2 297424 test42118
2 749391 test42119
2 533862 test42120
2 664114 test42121
2 36220 test42122
2 162870 test42123
2 559890 test42124
2 956548 test42125
2 947199 test42126
2 872612 test42127
2 840460 test42128
2 716395 test42129
2 974248 test42130
2 122974 test42131
2 588935 test42132
2 659091 test42133
2 978558 test42134
2 79236 test42135
2 911985 test42136
2 898735 test42137
2 753194 test42138
2 180274 test42139
2 428778 test42140
2 765233 test42141
2 254979 test42142
2 93577 test42143
2 582687 test42144
2 394902 test42145
2 421300 test42146
2 416968 test42147
2 624519 test42148
2 672793 test42149
1 
2 980300 test42150
2 137683 test42151
2 106170 test42152
2 30151 test42153
2 467618 test42154
2 425110 test42155
2 663529 test42156
2 190642 test42157
2 845987 test42158
2 281091 test42159
2 977918 test42160
2 165567 test42161
2 837946 test42162
2 167159 test42163
2 637265 test42164
2 930907 test42165
2 678234 test42166
2 754042 test42167
2 348675 test42168
2 723402 test42169
2 785899 test42170
2 993893 test42171
2 859003 test42172
2 99808 test42173
2 418830 test42174
2 925534 test42175
2 210683 test42176
2 7752 test42177
2 259983 test42178
2 853439 test42179
2 67422 test42180
2 384129 test42181
2 52902 test42182
2 835542 test42183
2 909360 test42184
2 787817 test42185
2 509226 test42186
2 957957 test42187
2 579050 test42188
2 173554 test42189
2 752403 test42190
2 328136 test42191
2 990024 test42192
2 826609 test42193
2 522090 test42194
2 683350 test42195
2 124617 test42196
2 314133 test42197
2 728335 test42198
2 750817 test42199
1 
2 783043 test42200
2 640372 test42201
2 470823 test42202
2 742072 test42203
2 972576 test42204
2 702017 test42205
2 313056 test42206
2 145676 test42207
2 519865 test42208
2 978394 test42209
2 350754 test42210
2 476432 test42211
2 625741 test42212
2 238910 test42213
2 313363 test42214
2 663865 test42215
2 346013 test42216
2 790876 test42217
2 391943 test42218
2 37797 test42219
2 137640 test42220
2 701062 test42221
2 265347 test42222
2 959704 test42223
2 950910 test42224
2 916804 test42225
2 675308 test42226
2 297185 test42227
2 513667 test42228
2 674117 test42229
2 440977 test42230
2 922651 test42231
2 451 test42232
2 833969 test42233
2 916946 test42234
2 439183 test42235
2 576812 test42236
2 921498 test42237
2 825579 test42238
2 148279 test42239
2 967980 test42240
2 273232 test42241
2 43744 test42242
2 296221 test42243
2 766632 test42244
2 848979 test42245
2 549895 test42246
2 895714 test42247
2 30358 test42248
2 918307 test42249
1 
2 447341 test42250
2 800923 test42251
2 303863 test42252
2 553652 test42253
2 9126 test42254
2 307286 test42255
2 553908 test42256
2 417022 test42257
2 293301 test42258
2 325946 test42259
2 278996 test42260
2 105328 test42261
2 35987 test42262
2 775756 test42263
2 815128 test42264
2 887044 test42265
2 840480 test42266
2 895566 test42267
2 876148 test42268
2 359278 test42269
2 936227 test42270
2 568194 test42271
2 678570 test42272
2 354222 test42273
2 13120 test42274
2 277452 test42275
2 550595 test42276
2 238405 test42277
2 781557 test42278
2 165237 test42279
2 784429 test42280
2 318148 test42281
2 687440 test42282
2 595340 test42283
2 47020 test42284
2 258815 test42285
2 201649 test42286
2 219367 test42287
2 983422 test42288
2 465313 test42289
2 847415 test42290
2 570695 test42291
2 990864 test42292
2 184409 test42293
2 366538 test42294
2 253849 test42295
2 362070 test42296
2 302386 test42297
2 592069 test42298
2 151769 test42299
1 
2 956363 test42300
2 207553 test42301
2 985790 test42302
2 876241 test42303
2 828037 test42304
2 584119 test42305
2 81779 test42306
2 526080 test42307
2 31219 test42308
2 637014 test42309
2 842258 test42310
2 530262 test42311
2 468407 test42312
2 158273 test42313
2 907557 test42314
2 900186 test42315
2 164570 test42316
2 90924 test42317
2 317976 test42318
2 839854 test42319
2 281904 test42320
2 627506 test42321
2 982760 test42322
2 300779 test42323
2 593737 test42324
2 223301 test42325
2 629994 test42326
2 645222 test42327
2 643089 test42328
2 918335 test42329
2 28917 test42330
2 638740 test42331
2 386117 test42332
2 541335 test42333
2 911342 test42334
2 467338 test42335
2 235218 test42336
2 732464 test42337
2 650030 test42338
2 154076 test42339
2 236940 test42340
2 530444 test42341
2 813970 test42342
2 110247 test42343
2 321543 test42344
2 593246 test42345
2 86750 test42346
2 391083 test42347
2 773654 test42348
2 795773 test42349
1 
2 172814 test42350
2 772176 test42351
2 19166 test42352
2 139444 test42353
2 952827 test42354
2 466889 test42355
2 399382 test42356
2 486262 test42357
2 125927 test42358
2 772566 test42359
2 519773 test42360
2 182447 test42361
2 202597 test42362
2 616483 test42363
2 612215 test42364
2 878645 test42365
2 967655 test42366
2 81294 test42367
2 771365 test42368
2 585757 test42369
2 51814 test42370
2 276294 test42371
2 287329 test42372
2 545003 test42373
2 254120 test42374
2 877903 test42375
2 849843 test42376
2 492833 test42377
2 991217 test42378
2 442274 test42379
2 820083 test42380
2 199864 test42381
2 745544 test42382
2 577776 test42383
2 522204 test42384
2 222445 test42385
2 623652 test42386
2 368135 test42387
2 987272 test42388
2 308850 test42389
2 319476 test42390
2 436302 test42391
2 895181 test42392
2 966533 test42393
2 375432 test42394
2 273258 test42395
2 857716 test42396
2 143518 test42397
2 218655 test42398
2 814467 test42399
1 
2 103443 test42400
2 658370 test42401
2 613005 test42402
2 168737 test42403
2 705862 test42404
2 621749 test42405
2 17481 test42406
2 509808 test42407
2 511758 test42408
2 902924 test42409
2 879057 test42410
2 323746 test42411
2 510149 test42412
2 348128 test42413
2 326074 test42414
2 736371 test42415
2 858301 test42416
2 239583 test42417
2 567319 test42418
2 835080 test42419
2 557941 test42420
2 148092 test42421
2 631749 test42422
2 977137 test42423
2 342455 test42424
2 625287 test42425
2 819858 test42426
2 939725 test42427
2 846481 test42428
2 577431 test42429
2 96712 test42430
2 784205 test42431
2 996206 test42432
2 942243 test42433
2 408345 test42434
2 493585 test42435
2 703696 test42436
2 25392 test42437
2 414376 test42438
2 357998 test42439
2 950636 test42440
2 464357 test42441
2 440690 test42442
2 998673 test42443
2 570593 test42444
2 624506 test42445
2 370519 test42446
2 580861 test42447
2 731478 test42448
2 376143 test42449
1 
2 437577 test42450
2 834096 test42451
2 873520 test42452
2 567321 test42453
2 470160 test42454
2 222948 test42455
2 987566 test42456
2 14519 test42457
2 495415 test42458
2 225265 test42459
2 612321 test42460
2 373666 test42461
2 215638 test42462
2 31311 test42463
2 692874 test42464
2 822723 test42465
2 883965 test42466
2 234681 test42467
2 208978 test42468
2 126047 test42469
2 388538 test42470
2 29614 test42471
2 705056 test42472
2 400621 test42473
2 69576 test42474
2 837841 test42475
2 784219 test42476
2 368265 test42477
2 710420 test42478
2 373873 test42479
2 328444 test42480
2 291713 test42481
2 787628 test42482
2 783906 test42483
2 102158 test42484
2 701260 test42485
2 854983 test42486
2 71242 test42487
2 322629 test42488
2 530970 test42489
2 508715 test42490
2 40312 test42491
2 36472 test42492
2 874565 test42493
2 702463 test42494
2 526254 test42495
2 756477 test42496
2 484135 test42497
2 80429 test42498
2 765183 test42499
1 
2 899872 test42500
2 81223 test42501
2 933171 test42502
2 636563 test42503
2 851455 test42504
2 914411 test42505
2 492487 test42506
2 581576 test42507
2 771909 test42508
2 22225 test42509
2 53541 test42510
2 424371 test42511
2 561537 test42512
2 198328 test42513
2 104630 test42514
2 195332 test42515
2 667874 test42516
2 590361 test42517
2 965726 test42518
2 325128 test42519
2 240658 test42520
2 333747 test42521
2 836578 test42522
2 188039 test42523
2 535083 test42524
2 426308 test42525
2 495477 test42526
2 347981 test42527
2 924378 test42528
2 546899 test42529
2 786782 test42530
2 560262 test42531
2 466767 test42532
2 192554 test42533
2 781383 test42534
2 489730 test42535
2 91934 test42536
2 767522 test42537
2 540772 test42538
2 800409 test42539
2 148405 test42540
2 744022 test42541
2 223741 test42542
2 666024 test42543
2 130362 test42544
2 492025 test42545
2 547994 test42546
2 408761 test42547
2 684161 test42548
2 511748 test42549
1 
2 283723 test42550
2 262977 test42551
2 871 test42552
2 169096 test42553
2 995665 test42554
2 743938 test42555
2 507726 test42556
2 829281 test42557
2 284972 test42558
2 613649 test42559
2 619701 test42560
2 161675 test42561
2 360514 test42562
2 911154 test42563
2 427250 test42564
2 679118 test42565
2 178217 test42566
2 594015 test42567
2 257999 test42568
2 334997 test42569
2 666705 test42570
2 374312 test42571
2 440831 test42572
2 32925 test42573
2 208785 test42574
2 824692 test42575
2 78523 test42576
2 745033 test42577
2 708172 test42578
2 851045 test42579
2 680446 test42580
2 695762 test42581
2 491008 test42582
2 945242 test42583
2 931801 test42584
2 474907 test42585
2 458923 test42586
2 70158 test42587
2 739699 test42588
2 445986 test42589
2 779994 test42590
2 999197 test42591
2 730657 test42592
2 302354 test42593
2 733263 test42594
2 545895 test42595
2 6750 test42596
2 707254 test42597
2 247182 test42598
2 653325 test42599
1 
2 972071 test42600
2 613705 test42601
2 502724 test42602
2 699609 test42603
2 897334 test42604
2 368745 test42605
2 78037 test42606
2 727546 test42607
2 652696 test42608
2 251369 test42609
2 487488 test42610
2 808364 test42611
2 559469 test42612
2 6405 test42613
2 547185 test42614
2 254966 test42615
2 614012 test42616
2 957745 test42617
2 789604 test42618
2 683149 test42619
2 794288 test42620
2 420874 test42621
2 970608 test42622
2 912726 test42623
2 177588 test42624
2 999726 test42625
2 344056 test42626
2 636937 test42627
2 735462 test42628
2 320615 test42629
2 856617 test42630
2 647473 test42631
2 946938 test42632
2 868674 test42633
2 394672 test42634
2 332687 test42635
2 411310 test42636
2 768190 test42637
2 446460 test42638
2 972382 test42639
2 173157 test42640
2 416736 test42641
2 263083 test42642
2 136754 test42643
2 331171 test42644
2 556452 test42645
2 620692 test42646
2 191802 test42647
2 669796 test42648
2 64077 test42649
1 
2 332784 test42650
2 978084 test42651
2 842457 test42652
2 492317 test42653
2 618085 test42654
2 938591 test42655
2 296960 test42656
2 937505 test42657
2 160176 test42658
2 68284 test42659
2 143646 test42660
2 463204 test42661
2 309487 test42662
2 82542 test42663
2 90140 test42664
2 266564 test42665
2 265353 test42666
2 295984 test42667
2 466556 test42668
2 967777 test42669
2 102843 test42670
2 254918 test42671
2 141238 test42672
2 348977 test42673
2 459327 test42674
2 619419 test42675
2 495731 test42676
2 770096 test42677
2 99930 test42678
2 285257 test42679
2 196005 test42680
2 309557 test42681
2 977283 test42682
2 649976 test42683
2 769921 test42684
2 949216 test42685
2 453163 test42686
2 319837 test42687
2 947674 test42688
2 792816 test42689
2 592878 test42690
2 802084 test42691
2 944283 test42692
2 680625 test42693
2 853140 test42694
2 362217 test42695
2 246305 test42696
2 499730 test42697
2 66563 test42698
2 853471 test42699
1 
2 714355 test42700
2 7828 test42701
2 988101 test42702
2 285203 test42703
2 423647 test42704
2 612959 test42705
2 500466 test42706
2 679947 test42707
2 784882 test42708
2 282159 test42709
2 942458 test42710
2 941320 test42711
2 189395 test42712
2 567915 test42713
2 926033 test42714
2 840747 test42715
2 917884 test42716
2 761494 test42717
2 922359 test42718
2 227700 test42719
2 368918 test42720
2 488094 test42721
2 533411 test42722
2 472037 test42723
2 543025 test42724
2 652690 test42725
2 77899 test42726
2 152709 test42727
2 711709 test42728
2 495537 test42729
2 496019 test42730
2 562880 test42731
2 506087 test42732
2 828573 test42733
2 886863 test42734
2 133100 test42735
2 706419 test42736
2 218735 test42737
2 623671 test42738
2 291366 test42739
2 36019 test42740
2 997412 test42741
2 587686 test42742
2 359259 test42743
2 98753 test42744
2 766964 test42745
2 151311 test42746
2 819491 test42747
2 68447 test42748
2 691715 test42749
1 
2 740477 test42750
2 200263 test42751
2 858440 test42752
2 801905 test42753
2 767556 test42754
2 461795 test42755
